Date,ID,Text
2020-11-17,8J8pcx7GUr4,"as a peugeot salesman im confused as to the spec you have been given the allure does not have a camera but the gt line should have you dont have to go to gt to get a camera

looking at the model you have it is a gt line with options it has not got the alcantara interior but it does have the panoramic roof

real life range should be about 180 from personal experience in town but maybe a lot less on motorways also peugeot marketing has been using the wltp of 190200 not the nedc

the ambient lights colour can be changed and also lowered or turned off completely

there is a button on the end of the wiper stalk to show you your trips including mile per kwh 

love the vids and i would love to answer any questions you might have as someone who is actually dealing with these models on a daily basis its a shame that it just arrived and a peugeot rep didnt run through some of the controls and features with you things like the trip meter is something i would have shown you within the showroom let alone when you actually drive the car"
2020-11-17,8J8pcx7GUr4,1818joe thanks for that response joe and i cannot tell you the frustration level of knowing how to view the trip meter gggnnnn it is also part of the problem of not having the car for longer and also not doing enough research my fail but all that aside i genuinely loved the car
2020-11-17,8J8pcx7GUr4,ive had this now for a month have had consistently  193miles on the range meter
2020-11-17,8J8pcx7GUr4,our range has been averaging 170180 miles after about 1000 miles of normal not particularly careful driving including plenty of motorways
2020-11-17,8J8pcx7GUr4,1818joe my thoughts entirely i have a 3008 gt line which i love but i have front and rear cameras front is an option and the focal sound system  i want the e3008 please
2020-11-17,8J8pcx7GUr4,when they built the first cars and tanks they had reins because the horse mentality was so strong
2020-11-17,8J8pcx7GUr4,robert have you forgotten about bmw i3 which was completely different vehicle by bmw and the chevrolet bolt
2020-11-17,8J8pcx7GUr4,tucdh4df im impressed by that weve not come close to that yet what sort of driving and any tips to max the range
2020-11-18,8J8pcx7GUr4,"400  290whmile is more like 345 mkwh which gives a range of only 155 miles if useable battery is 45kwh 
edit and you confirmed the calculated 155 mile range later in the video
thanks for the review "
2020-11-18,8J8pcx7GUr4,lean factor reallly
2020-12-10,8J8pcx7GUr4,i love fully charged and the channel has been a big support  in helping me buy my first ev however this is sloppy journalism as most of roberts complaints about the e2008 are just factually wrong as robert has now admitted he didnt do his research properly or bother to work out the controls on the car therefore this is a bit harsh on peugeot and i do feel fully charged need to correct or redo this video but accurately and fairly this time
2021-03-01,8J8pcx7GUr4,"hi bobby i think its worth reminding people watching on these reviews that the cars built on the same platforms as ice cars are always less efficient than native evs eg leaf teslas zoe and hence youre going to pay the same price for whats a manufacturers first attempt also which is more energyhungry and prolongs the manufacture of the combined iceev platforms as you could be paying for a fully sorted ev 

if sustainability and efficiency is the goal i think theres enough choice on the market now to push people towards the native evs over retrofit evs like this much like fully charged used to encourage people to simply buy bevs over hybrids and rangeextenders  from a long suffering ev and battery engineer"
2020-11-17,8J8pcx7GUr4,weird that you got such rubbish range bjorn got 120 miles at 70 mph on the motorway and nearly 190 miles normal driving maybe youve got a duff one his also had the odometer displayed so it is there
2020-11-17,8J8pcx7GUr4,isnt it just possbile that the previous reporter just constantly floored the car so it calculates the range on an average of the previous kms it has driven as he mentiones in the video
2020-11-17,8J8pcx7GUr4,arnevanhove yes that would explain the low guessometer reading on the dash but robert went on to say that he had run it until empty charged it and it only covered 130 miles obviously this isnt a scientific test of the range all other reviewers seem to say 180 miles is easily acheivable
2020-11-17,8J8pcx7GUr4,maybe if it had less bells and whistles itd go further
2020-11-17,8J8pcx7GUr4,trip meter on all modern peugeot cars is displayed on the instrument panel when you press the button on the end of the wiper stalk
2020-11-17,8J8pcx7GUr4,if its anything like my corsae you can only have the trip in the central screen in a sub menu which is crap and yes you press the stalk to set the trip
2020-11-17,8J8pcx7GUr4,it can also be set up to be displayed on one of the personal dashboard layouts
2020-11-17,8J8pcx7GUr4,its optional information and has to be chosen as part of either personal 1 or personal 2 dash view
2020-11-17,8J8pcx7GUr4,i believe the mypeugot app also will show all the trips including the power consumption
2020-11-17,8J8pcx7GUr4,wojteksiudzinski trips  yes consumption  no french developers are very conservative and app has only fossil fuel support its a bummer when such a good car is darkened by software limitations several software tweaks in app and dashboard and it would be perfect
2020-11-17,8J8pcx7GUr4,gr33nmamba they are ugly though
2020-11-17,8J8pcx7GUr4,rtfm
2020-11-17,8J8pcx7GUr4,cschaefer640 the fucking manual is generic for all models good luck working it out from that
2023-01-20,8J8pcx7GUr4,olekseleznov6 nope
2023-01-20,8J8pcx7GUr4,csharpe5787 sorry ive missed the track after 2 years what that nope refers to 
2020-11-17,8J8pcx7GUr4,the ambient lighting level should be adjustable in vehicle settings
2020-11-17,8J8pcx7GUr4,yes you can set the color and brightness in your user profile
2023-04-14,0jbMBVsQPvc,what a great carmagnus lemhage skövde sweden 
2023-04-17,0jbMBVsQPvc,thanks magnus good to hear from you in sweden
2022-02-25,0jbMBVsQPvc,"hey vicky are you a guru  
i hate icy mornings"
2021-10-29,0jbMBVsQPvc,a  good presentation  i like your skilll vickey on youtube  in your videoyou have a good evning there you aremagnus
2021-09-17,0jbMBVsQPvc,lose the music
